Season,Year,Date,CollectorNames,TrawlType,Site,Replicate,Common_Name,Genus,Species,Length_mm,weight_g,trophic_level
Summer,2017,6/16/2017,"O'Leary, Boland, Stephens",Beam,Beam 4,2,Pacific Staghorn Sculpin,Leptocottus,armatus,19,0.078565701,3.68
Summer,2017,6/16/2017,"O'Leary, Boland, Stephens",Beam,Beam 4,2,Pacific Staghorn Sculpin,Leptocottus,armatus,57,2.47396601,3.68
Summer,2017,6/16/2017,"O'Leary, Boland, Stephens",Beam,Beam 4,2,Pacific Staghorn Sculpin,Leptocottus,armatus,60,2.906307803,3.68
Summer,2017,6/16/2017,"O'Leary, Boland, Stephens",Beam,Beam 4,2,Pacific Staghorn Sculpin,Leptocottus,armatus,58,2.612826556,3.68
Summer,2017,6/16/2017,"O'Leary, Boland, Stephens",Beam,Beam 4,3,Pacific Staghorn Sculpin,Leptocottus,armatus,55,2.211492784,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Speckled Sanddab,Citharichthys,stigmaeus,75,4.04088264,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,79,6.894388436,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,72,5.151939098,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,86,9.000607402,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,85,8.676051243,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,86,9.000607402,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,83,8.051038283,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,85,8.676051243,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,81,7.457437821,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,91,10.74822263,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,92,11.1234744,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,90,10.3816925,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,72,5.151939098,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,63,3.387474284,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,77,6.361031683,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,75,5.856512152,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,72,5.151939098,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,84,8.359564248,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,66,3.920257906,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,66,3.920257906,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,83,8.051038283,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,93,11.50755714,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,Dwarf Perch,Micrometrus,minimus,111,27.98401386,2.78
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,California Halibut,Paralichthys,californicus,370,532.8094261,4.5
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,1,English Sole,Parophrys,vetulus,83,6.662962635,3.39
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,68,4.823166707,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,69,5.002449558,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,68,4.823166707,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,70,5.18567257,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,68,4.823166707,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,66,4.476306649,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,68,4.823166707,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,69,5.002449558,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,58,3.240633933,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,57,3.102752474,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,68,4.823166707,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,66,4.476306649,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,68,4.823166707,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,63,3.984844374,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,66,4.476306649,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,62,3.828593124,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,63,3.984844374,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,66,4.476306649,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,69,5.002449558,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,74,5.9585322,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,62,3.828593124,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,69,5.002449558,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,60,3.52726523,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,41,1.361506231,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,58,3.240633933,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,63,3.984844374,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,45,1.718269478,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,63,3.984844374,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,59,3.382127849,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,59,3.382127849,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,63,3.984844374,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,68,4.823166707,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,63,3.984844374,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,64,4.144860575,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,65,4.308671489,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,66,4.476306649,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,66,4.476306649,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Top Smelt,Atherinops,affinis,67,4.64779536,2.76
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,69,3.10747679,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,54,1.43573273,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,76,4.213044762,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,79,4.759470017,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,73,3.711079577,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,76,4.213044762,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,69,3.10747679,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,75,4.04088264,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,76,4.213044762,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,73,3.711079577,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,60,2.000827724,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,79,4.759470017,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,46,0.866403958,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,57,1.702311578,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,73,3.711079577,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,68,2.967811632,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,75,4.04088264,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,72,3.553289736,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,87,6.449393914,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,73,3.711079577,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Speckled Sanddab,Citharichthys,stigmaeus,47,0.92713187,3.4
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,96,12.71388718,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,79,6.894388436,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,63,3.387474284,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,64,3.559195142,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,65,3.736754976,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,59,2.756906252,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,94,11.90058038,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,65,3.736754976,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,89,10.02377484,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,87,9.333341033,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,55,2.211492784,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,80,7.172147967,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,72,5.151939098,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,75,5.856512152,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,72,5.151939098,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,56,2.340222155,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,69,4.50746981,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,76,6.105220607,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,81,7.457437821,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,97,13.13439059,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,61,3.061134159,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,74,5.614799876,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,79,6.894388436,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,96,12.71388718,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,82,7.750365397,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,80,7.172147967,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,81,7.457437821,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,74,5.614799876,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,69,4.50746981,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,78,6.624052016,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,67,4.109808274,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,89,10.02377484,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,65,3.736754976,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,73,5.379977538,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,74,5.614799876,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,55,2.211492784,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,74,5.614799876,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,72,5.151939098,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,83,8.051038283,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,66,3.920257906,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,78,6.624052016,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,82,7.750365397,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,68,4.305510648,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,73,5.379977538,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,69,4.50746981,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,62,3.22148851,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,80,7.172147967,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,60,2.906307803,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,87,9.333341033,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,57,2.47396601,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
Summer,2017,6/15/2017,"O'Leary, McKechnie, Hart, Pass",Otter,Otter 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,70,4.715790762,3.68
